rank,agent,agent_key,model,model_key,org,overall_accuracy,task,trials,successes,rate
24,Terminus 2,terminus-2,['GPT-5.3-Codex'],['gpt-5.3-codex'],AfterQuery,0.647191011235955,git-leak-recovery,5,5,1.0
24,Terminus 2,terminus-2,['GPT-5.3-Codex'],['gpt-5.3-codex'],AfterQuery,0.647191011235955,git-multibranch,5,5,1.0
24,Terminus 2,terminus-2,['GPT-5.3-Codex'],['gpt-5.3-codex'],AfterQuery,0.647191011235955,gpt2-codegolf,5,0,0.0
24,Terminus 2,terminus-2,['GPT-5.3-Codex'],['gpt-5.3-codex'],AfterQuery,0.647191011235955,headless-terminal,5,5,1.0
24,Terminus 2,terminus-2,['GPT-5.3-Codex'],['gpt-5.3-codex'],AfterQuery,0.647191011235955,hf-model-inference,5,5,1.0
24,Terminus 2,terminus-2,['GPT-5.3-Codex'],['gpt-5.3-codex'],AfterQuery,0.647191011235955,install-windows-3.11,5,0,0.0
24,Terminus 2,terminus-2,['GPT-5.3-Codex'],['gpt-5.3-codex'],AfterQuery,0.647191011235955,kv-store-grpc,5,5,1.0
24,Terminus 2,terminus-2,['GPT-5.3-Codex'],['gpt-5.3-codex'],AfterQuery,0.647191011235955,large-scale-text-editing,5,5,1.0
24,Terminus 2,terminus-2,['GPT-5.3-Codex'],['gpt-5.3-codex'],AfterQuery,0.647191011235955,largest-eigenval,5,4,0.8
24,Terminus 2,terminus-2,['GPT-5.3-Codex'],['gpt-5.3-codex'],AfterQuery,0.647191011235955,llm-inference-batching-scheduler,5,5,1.0
24,Terminus 2,terminus-2,['GPT-5.3-Codex'],['gpt-5.3-codex'],AfterQuery,0.647191011235955,log-summary-date-ranges,5,2,0.4
24,Terminus 2,terminus-2,['GPT-5.3-Codex'],['gpt-5.3-codex'],AfterQuery,0.647191011235955,mailman,5,4,0.8
24,Terminus 2,terminus-2,['GPT-5.3-Codex'],['gpt-5.3-codex'],AfterQuery,0.647191011235955,make-doom-for-mips,5,0,0.0
24,Terminus 2,terminus-2,['GPT-5.3-Codex'],['gpt-5.3-codex'],AfterQuery,0.647191011235955,make-mips-interpreter,5,1,0.2
24,Terminus 2,terminus-2,['GPT-5.3-Codex'],['gpt-5.3-codex'],AfterQuery,0.647191011235955,mcmc-sampling-stan,5,4,0.8
24,Terminus 2,terminus-2,['GPT-5.3-Codex'],['gpt-5.3-codex'],AfterQuery,0.647191011235955,merge-diff-arc-agi-task,5,5,1.0
24,Terminus 2,terminus-2,['GPT-5.3-Codex'],['gpt-5.3-codex'],AfterQuery,0.647191011235955,model-extraction-relu-logits,5,1,0.2
24,Terminus 2,terminus-2,['GPT-5.3-Codex'],['gpt-5.3-codex'],AfterQuery,0.647191011235955,modernize-scientific-stack,5,4,0.8
24,Terminus 2,terminus-2,['GPT-5.3-Codex'],['gpt-5.3-codex'],AfterQuery,0.647191011235955,mteb-leaderboard,5,0,0.0
24,Terminus 2,terminus-2,['GPT-5.3-Codex'],['gpt-5.3-codex'],AfterQuery,0.647191011235955,mteb-retrieve,5,0,0.0
24,Terminus 2,terminus-2,['GPT-5.3-Codex'],['gpt-5.3-codex'],AfterQuery,0.647191011235955,multi-source-data-merger,5,5,1.0
24,Terminus 2,terminus-2,['GPT-5.3-Codex'],['gpt-5.3-codex'],AfterQuery,0.647191011235955,nginx-request-logging,5,5,1.0
24,Terminus 2,terminus-2,['GPT-5.3-Codex'],['gpt-5.3-codex'],AfterQuery,0.647191011235955,openssl-selfsigned-cert,5,5,1.0
24,Terminus 2,terminus-2,['GPT-5.3-Codex'],['gpt-5.3-codex'],AfterQuery,0.647191011235955,overfull-hbox,5,5,1.0
24,Terminus 2,terminus-2,['GPT-5.3-Codex'],['gpt-5.3-codex'],AfterQuery,0.647191011235955,password-recovery,5,4,0.8
24,Terminus 2,terminus-2,['GPT-5.3-Codex'],['gpt-5.3-codex'],AfterQuery,0.647191011235955,path-tracing,5,2,0.4
24,Terminus 2,terminus-2,['GPT-5.3-Codex'],['gpt-5.3-codex'],AfterQuery,0.647191011235955,path-tracing-reverse,5,2,0.4
24,Terminus 2,terminus-2,['GPT-5.3-Codex'],['gpt-5.3-codex'],AfterQuery,0.647191011235955,polyglot-c-py,5,0,0.0
24,Terminus 2,terminus-2,['GPT-5.3-Codex'],['gpt-5.3-codex'],AfterQuery,0.647191011235955,polyglot-rust-c,5,0,0.0
24,Terminus 2,terminus-2,['GPT-5.3-Codex'],['gpt-5.3-codex'],AfterQuery,0.647191011235955,portfolio-optimization,5,5,1.0
24,Terminus 2,terminus-2,['GPT-5.3-Codex'],['gpt-5.3-codex'],AfterQuery,0.647191011235955,protein-assembly,5,4,0.8
24,Terminus 2,terminus-2,['GPT-5.3-Codex'],['gpt-5.3-codex'],AfterQuery,0.647191011235955,prove-plus-comm,5,5,1.0
24,Terminus 2,terminus-2,['GPT-5.3-Codex'],['gpt-5.3-codex'],AfterQuery,0.647191011235955,pypi-server,5,5,1.0
24,Terminus 2,terminus-2,['GPT-5.3-Codex'],['gpt-5.3-codex'],AfterQuery,0.647191011235955,pytorch-model-cli,5,5,1.0
24,Terminus 2,terminus-2,['GPT-5.3-Codex'],['gpt-5.3-codex'],AfterQuery,0.647191011235955,pytorch-model-recovery,5,5,1.0
24,Terminus 2,terminus-2,['GPT-5.3-Codex'],['gpt-5.3-codex'],AfterQuery,0.647191011235955,qemu-alpine-ssh,5,2,0.4
24,Terminus 2,terminus-2,['GPT-5.3-Codex'],['gpt-5.3-codex'],AfterQuery,0.647191011235955,qemu-startup,5,5,1.0
24,Terminus 2,terminus-2,['GPT-5.3-Codex'],['gpt-5.3-codex'],AfterQuery,0.647191011235955,query-optimize,5,2,0.4
24,Terminus 2,terminus-2,['GPT-5.3-Codex'],['gpt-5.3-codex'],AfterQuery,0.647191011235955,raman-fitting,5,0,0.0
24,Terminus 2,terminus-2,['GPT-5.3-Codex'],['gpt-5.3-codex'],AfterQuery,0.647191011235955,regex-chess,5,2,0.4
24,Terminus 2,terminus-2,['GPT-5.3-Codex'],['gpt-5.3-codex'],AfterQuery,0.647191011235955,regex-log,5,5,1.0
24,Terminus 2,terminus-2,['GPT-5.3-Codex'],['gpt-5.3-codex'],AfterQuery,0.647191011235955,reshard-c4-data,5,5,1.0
24,Terminus 2,terminus-2,['GPT-5.3-Codex'],['gpt-5.3-codex'],AfterQuery,0.647191011235955,rstan-to-pystan,5,2,0.4
24,Terminus 2,terminus-2,['GPT-5.3-Codex'],['gpt-5.3-codex'],AfterQuery,0.647191011235955,sam-cell-seg,5,0,0.0
24,Terminus 2,terminus-2,['GPT-5.3-Codex'],['gpt-5.3-codex'],AfterQuery,0.647191011235955,sanitize-git-repo,5,4,0.8
24,Terminus 2,terminus-2,['GPT-5.3-Codex'],['gpt-5.3-codex'],AfterQuery,0.647191011235955,schemelike-metacircular-eval,5,5,1.0
24,Terminus 2,terminus-2,['GPT-5.3-Codex'],['gpt-5.3-codex'],AfterQuery,0.647191011235955,sparql-university,5,5,1.0
24,Terminus 2,terminus-2,['GPT-5.3-Codex'],['gpt-5.3-codex'],AfterQuery,0.647191011235955,sqlite-db-truncate,5,5,1.0
24,Terminus 2,terminus-2,['GPT-5.3-Codex'],['gpt-5.3-codex'],AfterQuery,0.647191011235955,sqlite-with-gcov,5,4,0.8
24,Terminus 2,terminus-2,['GPT-5.3-Codex'],['gpt-5.3-codex'],AfterQuery,0.647191011235955,torch-pipeline-parallelism,5,0,0.0
24,Terminus 2,terminus-2,['GPT-5.3-Codex'],['gpt-5.3-codex'],AfterQuery,0.647191011235955,torch-tensor-parallelism,5,1,0.2
24,Terminus 2,terminus-2,['GPT-5.3-Codex'],['gpt-5.3-codex'],AfterQuery,0.647191011235955,train-fasttext,5,0,0.0
24,Terminus 2,terminus-2,['GPT-5.3-Codex'],['gpt-5.3-codex'],AfterQuery,0.647191011235955,tune-mjcf,5,4,0.8
24,Terminus 2,terminus-2,['GPT-5.3-Codex'],['gpt-5.3-codex'],AfterQuery,0.647191011235955,video-processing,5,0,0.0
24,Terminus 2,terminus-2,['GPT-5.3-Codex'],['gpt-5.3-codex'],AfterQuery,0.647191011235955,vulnerable-secret,5,5,1.0
24,Terminus 2,terminus-2,['GPT-5.3-Codex'],['gpt-5.3-codex'],AfterQuery,0.647191011235955,winning-avg-corewars,5,4,0.8
24,Terminus 2,terminus-2,['GPT-5.3-Codex'],['gpt-5.3-codex'],AfterQuery,0.647191011235955,write-compressor,5,3,0.6
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,adaptive-rejection-sampler,5,2,0.4
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,bn-fit-modify,5,5,1.0
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,break-filter-js-from-html,5,3,0.6
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,build-cython-ext,5,4,0.8
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,build-pmars,5,0,0.0
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,build-pov-ray,5,4,0.8
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,caffe-cifar-10,5,0,0.0
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,cancel-async-tasks,5,4,0.8
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,chess-best-move,5,2,0.4
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,circuit-fibsqrt,5,4,0.8
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,cobol-modernization,5,5,1.0
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,code-from-image,5,4,0.8
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,compile-compcert,5,4,0.8
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,configure-git-webserver,5,4,0.8
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,constraints-scheduling,5,4,0.8
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,count-dataset-tokens,5,5,1.0
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,crack-7z-hash,5,4,0.8
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,custom-memory-heap-crash,5,5,1.0
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,db-wal-recovery,5,0,0.0
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,distribution-search,5,4,0.8
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,dna-assembly,5,2,0.4
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,dna-insert,5,0,0.0
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,extract-elf,5,2,0.4
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,extract-moves-from-video,5,0,0.0
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,feal-differential-cryptanalysis,5,4,0.8
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,feal-linear-cryptanalysis,5,5,1.0
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,filter-js-from-html,5,0,0.0
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,financial-document-processor,5,0,0.0
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,fix-code-vulnerability,5,5,1.0
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,fix-git,5,5,1.0
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,fix-ocaml-gc,5,5,1.0
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,gcode-to-text,5,0,0.0
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,git-leak-recovery,5,5,1.0
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,git-multibranch,5,3,0.6
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,gpt2-codegolf,5,0,0.0
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,headless-terminal,5,5,1.0
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,hf-model-inference,5,5,1.0
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,install-windows-3.11,5,1,0.2
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,kv-store-grpc,5,5,1.0
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,large-scale-text-editing,5,5,1.0
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,largest-eigenval,5,5,1.0
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,llm-inference-batching-scheduler,5,5,1.0
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,log-summary-date-ranges,5,5,1.0
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,mailman,5,5,1.0
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,make-doom-for-mips,5,0,0.0
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,make-mips-interpreter,5,4,0.8
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,mcmc-sampling-stan,5,2,0.4
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,merge-diff-arc-agi-task,5,4,0.8
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,model-extraction-relu-logits,5,0,0.0
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,modernize-scientific-stack,5,5,1.0
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,mteb-leaderboard,5,0,0.0
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,mteb-retrieve,5,2,0.4
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,multi-source-data-merger,5,5,1.0
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,nginx-request-logging,5,5,1.0
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,openssl-selfsigned-cert,5,5,1.0
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,overfull-hbox,5,5,1.0
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,password-recovery,5,5,1.0
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,path-tracing,5,0,0.0
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,path-tracing-reverse,5,0,0.0
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,polyglot-c-py,5,5,1.0
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,polyglot-rust-c,5,3,0.6
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,portfolio-optimization,5,3,0.6
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,protein-assembly,5,5,1.0
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,prove-plus-comm,5,5,1.0
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,pypi-server,5,5,1.0
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,pytorch-model-cli,5,4,0.8
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,pytorch-model-recovery,5,5,1.0
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,qemu-alpine-ssh,5,1,0.2
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,qemu-startup,5,4,0.8
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,query-optimize,5,3,0.6
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,raman-fitting,5,0,0.0
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,regex-chess,5,0,0.0
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,regex-log,5,5,1.0
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,reshard-c4-data,5,5,1.0
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,rstan-to-pystan,5,2,0.4
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,sam-cell-seg,5,0,0.0
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,sanitize-git-repo,5,2,0.4
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,schemelike-metacircular-eval,5,5,1.0
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,sparql-university,5,5,1.0
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,sqlite-db-truncate,5,5,1.0
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,sqlite-with-gcov,5,5,1.0
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,torch-pipeline-parallelism,5,0,0.0
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,torch-tensor-parallelism,5,4,0.8
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,train-fasttext,5,0,0.0
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,tune-mjcf,5,5,1.0
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,video-processing,5,1,0.2
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,vulnerable-secret,5,5,1.0
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,winning-avg-corewars,5,3,0.6
25,Junie CLI,Junie,['Gemini 3 Flash'],['gemini-3-flash-preview'],JetBrains,0.6426966292134831,write-compressor,5,5,1.0
26,Droid,Factory Droid,['Claude Opus 4.5'],['claude-opus-4-5-20251101'],Factory,0.6314606741573033,adaptive-rejection-sampler,5,0,0.0
26,Droid,Factory Droid,['Claude Opus 4.5'],['claude-opus-4-5-20251101'],Factory,0.6314606741573033,bn-fit-modify,5,5,1.0
26,Droid,Factory Droid,['Claude Opus 4.5'],['claude-opus-4-5-20251101'],Factory,0.6314606741573033,break-filter-js-from-html,5,0,0.0
26,Droid,Factory Droid,['Claude Opus 4.5'],['claude-opus-4-5-20251101'],Factory,0.6314606741573033,build-cython-ext,5,5,1.0
26,Droid,Factory Droid,['Claude Opus 4.5'],['claude-opus-4-5-20251101'],Factory,0.6314606741573033,build-pmars,5,4,0.8
26,Droid,Factory Droid,['Claude Opus 4.5'],['claude-opus-4-5-20251101'],Factory,0.6314606741573033,build-pov-ray,5,4,0.8
26,Droid,Factory Droid,['Claude Opus 4.5'],['claude-opus-4-5-20251101'],Factory,0.6314606741573033,caffe-cifar-10,5,0,0.0
26,Droid,Factory Droid,['Claude Opus 4.5'],['claude-opus-4-5-20251101'],Factory,0.6314606741573033,cancel-async-tasks,5,0,0.0
26,Droid,Factory Droid,['Claude Opus 4.5'],['claude-opus-4-5-20251101'],Factory,0.6314606741573033,chess-best-move,5,0,0.0
26,Droid,Factory Droid,['Claude Opus 4.5'],['claude-opus-4-5-20251101'],Factory,0.6314606741573033,circuit-fibsqrt,5,5,1.0
26,Droid,Factory Droid,['Claude Opus 4.5'],['claude-opus-4-5-20251101'],Factory,0.6314606741573033,cobol-modernization,5,5,1.0
26,Droid,Factory Droid,['Claude Opus 4.5'],['claude-opus-4-5-20251101'],Factory,0.6314606741573033,code-from-image,5,5,1.0
26,Droid,Factory Droid,['Claude Opus 4.5'],['claude-opus-4-5-20251101'],Factory,0.6314606741573033,compile-compcert,5,4,0.8
26,Droid,Factory Droid,['Claude Opus 4.5'],['claude-opus-4-5-20251101'],Factory,0.6314606741573033,configure-git-webserver,5,3,0.6
26,Droid,Factory Droid,['Claude Opus 4.5'],['claude-opus-4-5-20251101'],Factory,0.6314606741573033,constraints-scheduling,5,5,1.0
26,Droid,Factory Droid,['Claude Opus 4.5'],['claude-opus-4-5-20251101'],Factory,0.6314606741573033,count-dataset-tokens,5,4,0.8
26,Droid,Factory Droid,['Claude Opus 4.5'],['claude-opus-4-5-20251101'],Factory,0.6314606741573033,crack-7z-hash,5,5,1.0
26,Droid,Factory Droid,['Claude Opus 4.5'],['claude-opus-4-5-20251101'],Factory,0.6314606741573033,custom-memory-heap-crash,5,5,1.0
26,Droid,Factory Droid,['Claude Opus 4.5'],['claude-opus-4-5-20251101'],Factory,0.6314606741573033,db-wal-recovery,5,0,0.0
26,Droid,Factory Droid,['Claude Opus 4.5'],['claude-opus-4-5-20251101'],Factory,0.6314606741573033,distribution-search,5,5,1.0
26,Droid,Factory Droid,['Claude Opus 4.5'],['claude-opus-4-5-20251101'],Factory,0.6314606741573033,dna-assembly,5,2,0.4
26,Droid,Factory Droid,['Claude Opus 4.5'],['claude-opus-4-5-20251101'],Factory,0.6314606741573033,dna-insert,5,0,0.0
26,Droid,Factory Droid,['Claude Opus 4.5'],['claude-opus-4-5-20251101'],Factory,0.6314606741573033,extract-elf,5,4,0.8
26,Droid,Factory Droid,['Claude Opus 4.5'],['claude-opus-4-5-20251101'],Factory,0.6314606741573033,extract-moves-from-video,5,0,0.0
26,Droid,Factory Droid,['Claude Opus 4.5'],['claude-opus-4-5-20251101'],Factory,0.6314606741573033,feal-differential-cryptanalysis,5,5,1.0
26,Droid,Factory Droid,['Claude Opus 4.5'],['claude-opus-4-5-20251101'],Factory,0.6314606741573033,feal-linear-cryptanalysis,5,0,0.0
26,Droid,Factory Droid,['Claude Opus 4.5'],['claude-opus-4-5-20251101'],Factory,0.6314606741573033,filter-js-from-html,5,0,0.0
26,Droid,Factory Droid,['Claude Opus 4.5'],['claude-opus-4-5-20251101'],Factory,0.6314606741573033,financial-document-processor,5,5,1.0
26,Droid,Factory Droid,['Claude Opus 4.5'],['claude-opus-4-5-20251101'],Factory,0.6314606741573033,fix-code-vulnerability,5,5,1.0
26,Droid,Factory Droid,['Claude Opus 4.5'],['claude-opus-4-5-20251101'],Factory,0.6314606741573033,fix-git,5,5,1.0
26,Droid,Factory Droid,['Claude Opus 4.5'],['claude-opus-4-5-20251101'],Factory,0.6314606741573033,fix-ocaml-gc,5,5,1.0
26,Droid,Factory Droid,['Claude Opus 4.5'],['claude-opus-4-5-20251101'],Factory,0.6314606741573033,gcode-to-text,5,0,0.0
26,Droid,Factory Droid,['Claude Opus 4.5'],['claude-opus-4-5-20251101'],Factory,0.6314606741573033,git-leak-recovery,5,5,1.0
26,Droid,Factory Droid,['Claude Opus 4.5'],['claude-opus-4-5-20251101'],Factory,0.6314606741573033,git-multibranch,5,5,1.0
26,Droid,Factory Droid,['Claude Opus 4.5'],['claude-opus-4-5-20251101'],Factory,0.6314606741573033,gpt2-codegolf,5,0,0.0
26,Droid,Factory Droid,['Claude Opus 4.5'],['claude-opus-4-5-20251101'],Factory,0.6314606741573033,headless-terminal,5,5,1.0
26,Droid,Factory Droid,['Claude Opus 4.5'],['claude-opus-4-5-20251101'],Factory,0.6314606741573033,hf-model-inference,5,5,1.0
26,Droid,Factory Droid,['Claude Opus 4.5'],['claude-opus-4-5-20251101'],Factory,0.6314606741573033,install-windows-3.11,5,3,0.6
26,Droid,Factory Droid,['Claude Opus 4.5'],['claude-opus-4-5-20251101'],Factory,0.6314606741573033,kv-store-grpc,5,5,1.0
26,Droid,Factory Droid,['Claude Opus 4.5'],['claude-opus-4-5-20251101'],Factory,0.6314606741573033,large-scale-text-editing,5,5,1.0
26,Droid,Factory Droid,['Claude Opus 4.5'],['claude-opus-4-5-20251101'],Factory,0.6314606741573033,largest-eigenval,5,5,1.0
26,Droid,Factory Droid,['Claude Opus 4.5'],['claude-opus-4-5-20251101'],Factory,0.6314606741573033,llm-inference-batching-scheduler,5,5,1.0
26,Droid,Factory Droid,['Claude Opus 4.5'],['claude-opus-4-5-20251101'],Factory,0.6314606741573033,log-summary-date-ranges,5,5,1.0
26,Droid,Factory Droid,['Claude Opus 4.5'],['claude-opus-4-5-20251101'],Factory,0.6314606741573033,mailman,5,2,0.4
26,Droid,Factory Droid,['Claude Opus 4.5'],['claude-opus-4-5-20251101'],Factory,0.6314606741573033,make-doom-for-mips,5,0,0.0
26,Droid,Factory Droid,['Claude Opus 4.5'],['claude-opus-4-5-20251101'],Factory,0.6314606741573033,make-mips-interpreter,5,1,0.2
